dataset,ranking_method,N,Hit rate,Precision,Enrichment,Tanimoto_topk_to_train,Tanimoto_hits_to_train_actives,Tanimoto_topk_scaffold_to_train,Tanimoto_hits_scaffold_to_train_actives,pharmacophore_topk_to_train,pharmacophore_hits_to_train_actives,MCSF,MCSF_hits_to_train_actives,internal_tanimoto_topk,internal_tanimoto_hits,unique_scaffolds_subset,unique_scaffolds_subset_ratio,unique_scaffolds_hits_ratio,new_scaffolds_ratio,new_hit_scaffolds_ratio
CHEMBL238_Ki,utopia_dist_E_min_tanimoto,50,1.0,0.68,1.2484852935776447,0.1138772,0.12415,0.227898,0.2206,0.28188368880000003,0.30843785,0.3453863976573354,0.37173001764662983,0.3174,0.3745,25,0.5,0.5882352941176471,1.0,1.0
CHEMBL238_Ki,utopia_dist_E_min_unc_min_scaffold_tanimoto,50,1.0,0.76,1.3939327244048274,0.12020359999999998,0.1309,0.22268199999999996,0.2179,0.2879686454,0.3133873,0.3490254830271653,0.37763931629642206,0.3296,0.3508,21,0.42,0.5,1.0,1.0
CHEMBL238_Ki,utopia_dist_E,50,1.0,0.72,1.3175712769461625,0.1211614,0.132,0.22682000000000002,0.2183,0.2883454244,0.31765157,0.350657342972719,0.38475882727295174,0.312,0.3594,23,0.46,0.5,1.0,1.0
CHEMBL238_Ki,utopia_dist_min_ood_min_tanimoto,50,0.6956521739130435,0.5,0.5858445315074512,0.1212788,0.1349,0.242588,0.2277,0.28748184779999997,0.34476215,0.3363883072444463,0.42812213022167256,0.2052,0.3533,32,0.64,0.625,1.0,1.0
CHEMBL238_Ki,utopia_dist_E_min_ood,50,1.0,0.48,0.8784451520808169,0.12676720000000002,0.1384,0.242436,0.2324,0.2833815764,0.32413694,0.35087626838874947,0.3953497445572198,0.21,0.2683,25,0.5,0.5833333333333334,1.0,1.0
CHEMBL238_Ki,utopia_dist_E_max_unc,50,1.0,0.5106382978723404,0.8830671866951211,0.12334160000000001,0.1295,0.26070000000000004,0.2593,0.267054465,0.29861814,0.3269186409590264,0.3454208585306397,0.1869,0.2263,31,0.62,0.7083333333333334,1.0,1.0
CHEMBL238_Ki,utopia_dist_E_min_cats,50,1.0,0.5510204081632653,0.9829619921363041,0.1222386,0.1295,0.25528400000000007,0.2471,0.2473550246,0.2698015,0.316613982695479,0.3315455083106755,0.1991,0.252,29,0.58,0.5925925925925926,1.0,1.0
CHEMBL238_Ki,utopia_dist_E_min_ood_min_scaffold_tanimoto,50,1.0,0.5,0.9127752017233196,0.1265084,0.1381,0.23536200000000002,0.2255,0.28649273480000004,0.32330105,0.35714655661948475,0.38614880751082126,0.2327,0.2808,21,0.42,0.52,1.0,1.0
CHEMBL238_Ki,utopia_dist_E_min_mcsf,50,1.0,0.68,1.243417203042715,0.1216918,0.1296,0.244726,0.2296,0.2693387324,0.29083338,0.31067793937801985,0.34004855307923676,0.2156,0.2815,30,0.6,0.5588235294117647,1.0,1.0
CHEMBL238_Ki,utopia_dist_min_ood_min_cats,50,0.5,0.3,0.22035329979066437,0.13352540000000002,0.1447,0.27308400000000005,0.269,0.2309080302,0.23899768,0.2955792616769204,0.29039746088868895,0.2218,0.287,27,0.54,0.6666666666666666,1.0,1.0
CHEMBL238_Ki,utopia_dist_E_min_unc_min_tanimoto,50,1.0,0.74,1.3563049853372433,0.1187516,0.1294,0.22458999999999998,0.2167,0.2869104226,0.31436875,0.3495292311531024,0.3802514525721707,0.3289,0.3635,23,0.46,0.5135135135135135,1.0,1.0
CHEMBL238_Ki,utopia_dist_E_min_ood_min_tanimoto,50,1.0,0.52,0.9556012937371362,0.121743,0.1345,0.237378,0.2299,0.2886954308,0.32301638,0.35681709707381215,0.39563350515500956,0.229,0.29,28,0.56,0.6538461538461539,1.0,1.0
CHEMBL238_Ki,utopia_dist_E_min_unc,50,1.0,0.72,1.3112843301522545,0.1205264,0.132,0.225532,0.2183,0.28817518880000004,0.31765157,0.35161328422772564,0.3847588272729517,0.318,0.3594,22,0.44,0.5,1.0,1.0
CHEMBL238_Ki,utopia_dist_E_max_ood,50,1.0,0.74,1.3549639286629802,0.11641580000000001,0.1267,0.235862,0.2303,0.27543622380000005,0.29829958,0.3317068007133074,0.3585925010515023,0.2925,0.3218,28,0.56,0.5945945945945946,1.0,1.0
CHEMBL238_Ki,utopia_dist_E_min_unc_min_ood,50,1.0,0.64,1.1729345355912324,0.12417000000000002,0.1333,0.23396599999999995,0.2246,0.28638220299999995,0.3167618,0.3514916075323282,0.38330074074317494,0.2688,0.3164,25,0.5,0.59375,1.0,1.0
CHEMBL238_Ki,utopia_dist_E_min_unc_min_mcsf,50,1.0,0.72,1.319067858713176,0.1205904,0.1307,0.227282,0.2184,0.2846287838,0.31156734,0.3430087293623012,0.3747138311168445,0.2964,0.3394,24,0.48,0.5277777777777778,1.0,1.0
CHEMBL238_Ki,utopia_dist_E_min_ood_min_mcsf,50,1.0,0.56,1.0242153778623162,0.12743739999999998,0.1373,0.24749000000000007,0.2384,0.27510004779999997,0.3034189,0.3212406976316688,0.3488230421530689,0.1919,0.2302,26,0.52,0.5714285714285714,1.0,1.0
CHEMBL238_Ki,utopia_dist_E_min_ood_min_cats,50,1.0,0.5208333333333334,0.9161871953677576,0.12512199999999998,0.13,0.25865600000000005,0.2559,0.24971978539999998,0.26668647,0.3214778812195754,0.3286306983972888,0.1898,0.2189,27,0.54,0.64,1.0,1.0
CHEMBL238_Ki,utopia_dist_min_ood_min_mcsf,50,0.2,0.46153846153846156,0.21963540522732264,0.13174699999999998,0.1438,0.265022,0.2374,0.2714464398,0.29864955,0.24613866920282831,0.31224753075553996,0.3022,0.3384,37,0.74,0.8333333333333334,1.0,1.0
CHEMBL238_Ki,utopia_dist_E_min_unc_min_cats,50,1.0,0.66,1.2170385395537526,0.12052159999999999,0.129,0.235686,0.2242,0.2692397588,0.29676762,0.3299766002974426,0.3529454017008422,0.261,0.3206,28,0.56,0.6363636363636364,1.0,1.0
CHEMBL238_Ki,utopia_dist_E_min_scaffold_tanimoto,50,1.0,0.76,1.4038717304566277,0.1203484,0.1317,0.21973799999999996,0.2155,0.2906395214,0.31607783,0.35249550305895966,0.3783695494366275,0.3376,0.3557,19,0.38,0.47368421052631576,1.0,1.0
CHEMBL238_Ki,utopia_dist_min_ood_min_scaffold_tanimoto,50,0.6785714285714286,0.6333333333333333,0.6954357453973133,0.1309572,0.1418,0.23951000000000003,0.228,0.2912767342,0.3443248,0.34004865781451754,0.4132361131804707,0.2225,0.3123,26,0.52,0.47368421052631576,1.0,1.0
CHEMBL238_Ki,utopia_dist_E_min_unc_max_ood,50,1.0,0.76,1.392451447416636,0.11940159999999997,0.1299,0.224614,0.2191,0.2869727108,0.31288776,0.34913509405003124,0.37797596210675205,0.3323,0.3547,23,0.46,0.5263157894736842,1.0,1.0
ESR1_ant,utopia_dist_E_min_tanimoto,50,0.16666666666666666,0.25,0.5213764337851929,0.06633,0.125,0.1926046,0.3445,0.19877774540000004,0.25893006,0.15882451032355704,0.30238095238095236,0.0772,,47,0.94,1.0,1.0,1.0
ESR1_ant,utopia_dist_E_min_unc_min_scaffold_tanimoto,50,0.14285714285714285,0.25,0.5230125523012552,0.091797,0.125,0.18745060000000002,0.3445,0.198276063,0.25893006,0.19666276310389402,0.30238095238095236,0.11786,,48,0.96,1.0,1.0,1.0
ESR1_ant,utopia_dist_E,50,0.16666666666666666,0.25,0.5260389268805892,0.09480139999999998,0.125,0.20011800000000002,0.3445,0.1988394474,0.25893006,0.209378187230609,0.30238095238095236,0.1276,,47,0.94,1.0,1.0,1.0
ESR1_ant,utopia_dist_E_min_ood,50,0.2,0.25,0.5485463521667581,0.10056840000000002,0.125,0.22708400000000004,0.3445,0.1649864661,0.25893006,0.25807752819013463,0.30238095238095236,0.1459,,34,0.68,1.0,1.0,1.0
ESR1_ant,utopia_dist_E_max_unc,50,0.2,0.25,0.4982561036372695,0.09030659999999999,0.125,0.20045000000000002,0.3445,0.2002321746,0.25893006,0.20543033785914638,0.30238095238095236,0.121,,49,0.98,1.0,1.0,1.0
ESR1_ant,utopia_dist_E_min_cats,50,0.25,0.25,0.51440329218107,0.08776880000000001,0.125,0.217786,0.3445,0.14269486829999997,0.25893006,0.22964028505978032,0.30238095238095236,0.12164,,45,0.9,1.0,1.0,1.0
ESR1_ant,utopia_dist_E_min_ood_min_scaffold_tanimoto,50,0.16666666666666666,0.25,0.5390835579514824,0.0937476,0.125,0.198502,0.3445,0.18492464949999998,0.25893006,0.23401161989454677,0.30238095238095236,0.1242,,42,0.84,1.0,1.0,1.0
ESR1_ant,utopia_dist_E_min_mcsf,50,0.14285714285714285,0.25,0.509683995922528,0.09267220000000002,0.125,0.19889600000000002,0.3445,0.19952302379999998,0.25893006,0.2023956403497057,0.30238095238095236,0.1277,,49,0.98,1.0,1.0,1.0
ESR1_ant,utopia_dist_E_min_unc_min_tanimoto,50,0.16666666666666666,0.25,0.5122950819672131,0.058116799999999996,0.125,0.1852446,0.3445,0.20417152600000002,0.25893006,0.14059721755672708,0.30238095238095236,0.07275,,44,0.88,1.0,1.0,1.0
ESR1_ant,utopia_dist_E_min_ood_min_tanimoto,50,0.16666666666666666,0.25,0.5277044854881267,0.0720008,0.125,0.21222199999999997,0.3445,0.18220117468000002,0.25893006,0.19878150824533378,0.30238095238095236,0.0828,,41,0.82,1.0,1.0,1.0
ESR1_ant,utopia_dist_E_min_unc,50,0.14285714285714285,0.25,0.53475935828877,0.094965,0.125,0.201136,0.3445,0.19717428680000001,0.25893006,0.2065888258222465,0.30238095238095236,0.1251,,47,0.94,1.0,1.0,1.0
ESR1_ant,utopia_dist_E_max_ood,50,0.16666666666666666,0.25,0.5159958720330238,0.0930654,0.125,0.199778,0.3445,0.2022364788,0.25893006,0.20426435051945394,0.30238095238095236,0.1251,,49,0.98,1.0,1.0,1.0
ESR1_ant,utopia_dist_E_min_unc_min_mcsf,50,0.14285714285714285,0.25,0.5125576627370579,0.08370939999999999,0.125,0.1986146,0.3445,0.1977592791,0.25893006,0.1699574010196178,0.30238095238095236,0.10516,,49,0.98,1.0,1.0,1.0
ESR1_ant,utopia_dist_E_min_ood_min_mcsf,50,0.14285714285714285,0.25,0.5055611729019212,0.08234899999999999,0.125,0.21221200000000004,0.3445,0.1946043344,0.25893006,0.18904737846437217,0.30238095238095236,0.09973,,45,0.9,1.0,1.0,1.0
ESR1_ant,utopia_dist_E_min_ood_min_cats,50,0.25,0.25,0.508130081300813,0.1015254,0.125,0.23341599999999998,0.3445,0.13968806024000002,0.25893006,0.2713005721024068,0.30238095238095236,0.1594,,29,0.58,1.0,1.0,1.0
ESR1_ant,utopia_dist_E_min_unc_min_cats,50,0.25,0.25,0.509683995922528,0.0886126,0.125,0.22543600000000005,0.3445,0.12765948676,0.25893006,0.2347929473759049,0.30238095238095236,0.129,,38,0.76,1.0,1.0,1.0
ESR1_ant,utopia_dist_E_min_scaffold_tanimoto,50,0.14285714285714285,0.25,0.49019607843137253,0.09387219999999999,0.125,0.19701200000000005,0.3445,0.19972284399999998,0.25893006,0.20524551098720611,0.30238095238095236,0.1287,,48,0.96,1.0,1.0,1.0
ESR1_ant,utopia_dist_E_min_unc_max_ood,50,0.125,0.25,0.5065856129685917,0.0912468,0.125,0.19383800000000004,0.3445,0.2048580748,0.25893006,0.19311353739666637,0.30238095238095236,0.1218,,48,0.96,1.0,1.0,1.0
CHEMBL264_Ki,utopia_dist_E_min_tanimoto,50,1.0,0.7,1.0366070370809144,0.10241860000000003,0.1066,0.292364,0.2822,0.2740113128,0.29543206,0.22031078200367646,0.20660012681189707,0.1454,0.1766,28,0.56,0.5714285714285714,1.0,1.0
CHEMBL264_Ki,utopia_dist_E_min_unc_min_scaffold_tanimoto,50,1.0,0.78,1.1501032143910352,0.1323356,0.1344,0.227272,0.2219,0.2947043098,0.30013242,0.21886448273468603,0.21994714961306508,0.1947,0.2094,22,0.44,0.41025641025641024,1.0,1.0
CHEMBL264_Ki,utopia_dist_E,50,1.0,0.9,1.3256348317916693,0.16406600000000002,0.1715,0.39183799999999996,0.402,0.3808507248,0.39574662,0.21850291792195312,0.22742823757047617,0.2168,0.2156,41,0.82,0.8222222222222222,1.0,1.0
CHEMBL264_Ki,utopia_dist_min_ood_min_tanimoto,50,0.9032258064516129,0.7567567567567568,0.826129289233765,0.1144888,0.117,0.349658,0.3506,0.2883368938,0.32874355,0.24153733924110787,0.24272629788076117,0.1415,0.1934,38,0.76,0.7857142857142857,1.0,1.0
CHEMBL264_Ki,utopia_dist_E_min_ood,50,1.0,0.76,1.1282660332541568,0.18147979999999997,0.1882,0.4286440000000001,0.435,0.3462930648,0.36258247,0.2931481304730411,0.296424542033795,0.2283,0.242,43,0.86,0.8947368421052632,1.0,1.0
CHEMBL264_Ki,utopia_dist_E_max_unc,50,0.9696969696969697,0.6530612244897959,0.9468856339695221,0.1551498,0.153,0.36066400000000004,0.3442,0.3023608722,0.3076858,0.27196702818398477,0.26800063542605235,0.1589,0.1637,38,0.76,0.78125,1.0,1.0
CHEMBL264_Ki,utopia_dist_E_min_cats,50,1.0,0.6,0.8846426043878274,0.12517799999999998,0.123,0.297038,0.2708,0.20464710239999997,0.2001254,0.23069841975999758,0.2177534821431493,0.1666,0.2163,25,0.5,0.5,1.0,1.0
CHEMBL264_Ki,utopia_dist_E_min_ood_min_scaffold_tanimoto,50,1.0,0.82,1.2097250088516462,0.1352892,0.1388,0.27497400000000005,0.273,0.3103751638,0.31991944,0.24993540679292578,0.25421557958713037,0.1698,0.1791,28,0.56,0.5365853658536586,1.0,1.0
CHEMBL264_Ki,utopia_dist_E_min_mcsf,50,1.0,0.84,1.2402551381998583,0.1378918,0.1437,0.36568599999999996,0.3733,0.3990326192,0.4225067,0.13567530736576963,0.14064944479094912,0.3374,0.3535,26,0.52,0.5,1.0,1.0
CHEMBL264_Ki,utopia_dist_min_ood_min_cats,50,0.76,0.5428571428571428,0.5615984866398676,0.150472,0.161,0.375216,0.366,0.22825249920000001,0.25561675,0.27786326133941797,0.30493047810340235,0.1881,0.2294,30,0.6,0.7894736842105263,1.0,1.0
CHEMBL264_Ki,utopia_dist_E_min_unc_min_tanimoto,50,1.0,0.74,1.0916064316270835,0.1082844,0.1126,0.314264,0.3152,0.2946888594,0.31674573,0.22098061885047426,0.21544103527448288,0.1383,0.159,34,0.68,0.6756756756756757,1.0,1.0
CHEMBL264_Ki,utopia_dist_E_min_ood_min_tanimoto,50,1.0,0.68,1.001207338260844,0.12103380000000001,0.1218,0.34285600000000005,0.339,0.3171804602,0.32999426,0.22252478279577695,0.2250184226084853,0.1637,0.1831,38,0.76,0.7647058823529411,1.0,1.0
CHEMBL264_Ki,utopia_dist_E_min_unc,50,1.0,0.9,1.3256738842244808,0.16617800000000002,0.1737,0.3942719999999999,0.4045,0.37616882020000003,0.38993832,0.22327523128584087,0.23284257517708365,0.2126,0.2125,43,0.86,0.8444444444444444,1.0,1.0
CHEMBL264_Ki,utopia_dist_E_max_ood,50,1.0,0.6,0.8874951927343727,0.13537219999999997,0.1384,0.343322,0.3447,0.3342115596,0.35067508,0.20444336648772235,0.1985825368491277,0.152,0.1664,41,0.82,0.8,1.0,1.0
CHEMBL264_Ki,utopia_dist_E_min_unc_min_ood,50,1.0,0.78,1.1476664116296864,0.1772722,0.1826,0.42294,0.429,0.3532597534,0.37139785,0.27284458244077814,0.27393841679841113,0.2146,0.2156,45,0.9,0.9487179487179487,1.0,1.0
CHEMBL264_Ki,utopia_dist_E_min_unc_min_mcsf,50,1.0,0.82,1.2113333530298105,0.14288979999999998,0.1498,0.38529199999999997,0.397,0.42132252839999995,0.45077357,0.13813015524225086,0.14351494777110896,0.394,0.4233,25,0.5,0.4878048780487805,1.0,1.0
CHEMBL264_Ki,utopia_dist_E_min_ood_min_mcsf,50,1.0,0.76,1.125959287682598,0.1446612,0.1488,0.3815219999999999,0.3875,0.3929815062,0.4067095,0.18516015783757173,0.1928831901096824,0.2415,0.2397,40,0.8,0.8421052631578947,1.0,1.0
CHEMBL264_Ki,utopia_dist_E_min_ood_min_cats,50,1.0,0.62,0.9135918896616763,0.15345820000000002,0.1552,0.376398,0.3691,0.240444407,0.2502729,0.2678653104039798,0.2738469273757701,0.2122,0.2448,31,0.62,0.7096774193548387,1.0,1.0
CHEMBL264_Ki,utopia_dist_min_ood_min_mcsf,50,0.9117647058823529,0.7209302325581395,0.9129730525695774,0.1390888,0.1472,0.372088,0.3865,0.3715324074,0.40256757,0.18669816474596249,0.19777097741692432,0.2075,0.247,43,0.86,0.9032258064516129,1.0,1.0
CHEMBL264_Ki,utopia_dist_E_min_unc_min_cats,50,1.0,0.64,0.9429792249889494,0.1277398,0.1302,0.32150200000000007,0.3093,0.22581099519999995,0.22198202,0.2417010792878947,0.23625054004052776,0.1687,0.1833,31,0.62,0.6875,1.0,1.0
CHEMBL264_Ki,utopia_dist_E_min_scaffold_tanimoto,50,1.0,0.78,1.1568237771779433,0.1275016,0.1289,0.20276200000000003,0.1985,0.27886464899999996,0.28108272,0.22519554471634703,0.23082139545284583,0.1981,0.214,17,0.34,0.3076923076923077,1.0,1.0
CHEMBL264_Ki,utopia_dist_min_ood_min_scaffold_tanimoto,50,0.7647058823529411,0.7647058823529411,0.7655164291602874,0.13097499999999998,0.1387,0.25636200000000003,0.259,0.28021844980000005,0.30527166,0.24481334762445608,0.2680049562849802,0.1547,0.1768,26,0.52,0.5769230769230769,1.0,1.0
CHEMBL264_Ki,utopia_dist_E_min_unc_max_ood,50,1.0,0.6,0.8841472399870326,0.143547,0.1494,0.36434999999999995,0.3684,0.36535428719999996,0.39418823,0.21126326535662215,0.21247377310340426,0.1672,0.1914,42,0.84,0.8,1.0,1.0
Ames_mutagenicity,utopia_dist_E_min_tanimoto,50,1.0,0.76,2.1425349571493006,0.0386346,0.03894,0.13363000000000003,0.1343,0.1598016597,0.14545232,0.16543798029566273,0.1483739428284184,0.1003,0.1328,25,0.5,0.5526315789473685,1.0,1.0
Ames_mutagenicity,utopia_dist_E_min_unc_min_scaffold_tanimoto,50,1.0,0.8,2.2785531187695813,0.0726372,0.0754,0.13241400000000003,0.1327,0.17804341077999997,0.17159489,0.21092899715249847,0.21911681517310272,0.1069,0.11273,21,0.42,0.5,1.0,1.0
Ames_mutagenicity,utopia_dist_E,50,1.0,0.8,2.2419011321600717,0.07035720000000001,0.0734,0.133838,0.1346,0.17696694858000003,0.16964504,0.2064420115386211,0.21470279853280877,0.10284,0.10895,22,0.44,0.525,1.0,1.0
Ames_mutagenicity,utopia_dist_min_ood_min_tanimoto,50,0.7272727272727273,0.47058823529411764,0.45307809933737325,0.03744164,0.0387,0.13220400000000002,0.1343,0.15996136209999998,0.15280947,0.13598632838722474,0.20693693370700672,0.1288,0.3848,25,0.5,0.375,1.0,1.0
Ames_mutagenicity,utopia_dist_E_min_ood,50,1.0,0.54,1.512520306985603,0.09458599999999999,0.09125,0.13012,0.1307,0.18170774799999997,0.17498936,0.3237500122587451,0.31147409469752163,0.1655,0.1736,5,0.1,0.14814814814814814,1.0,1.0
Ames_mutagenicity,utopia_dist_E_max_unc,50,1.0,0.48,1.3594652769910502,0.074575,0.0708,0.12980000000000003,0.1302,0.16467689219999998,0.14750119,0.3126771227386079,0.2854532277502168,0.09644,0.08594,14,0.28,0.375,1.0,1.0
Ames_mutagenicity,utopia_dist_E_min_cats,50,1.0,0.42,1.1885222706435,0.0734776,0.07214,0.13057400000000002,0.1317,0.10594939388,0.11440712,0.34554224268164896,0.3192834023139028,0.0993,0.10284,11,0.22,0.38095238095238093,1.0,1.0
Ames_mutagenicity,utopia_dist_E_min_ood_min_scaffold_tanimoto,50,1.0,0.54,1.5221558236554291,0.094586,0.09125,0.13012,0.1307,0.181707748,0.17498936,0.3237500122587451,0.3114740946975215,0.1655,0.1736,5,0.1,0.14814814814814814,1.0,1.0
Ames_mutagenicity,utopia_dist_E_min_mcsf,50,1.0,0.72,2.043828772567276,0.055102200000000004,0.05768,0.13228800000000004,0.1333,0.17618944748,0.16513783,0.12045809637936253,0.12184207899764472,0.0954,0.11096,25,0.5,0.6111111111111112,1.0,1.0
Ames_mutagenicity,utopia_dist_min_ood_min_cats,50,0.7058823529411765,0.6666666666666666,0.681044267877412,0.0901614,0.1073,0.12980000000000003,0.1302,0.08567173524,0.094749056,0.4608729976745111,0.5510497308854972,0.1869,0.3008,6,0.12,0.08333333333333333,1.0,1.0
Ames_mutagenicity,utopia_dist_E_min_unc_min_tanimoto,50,1.0,0.76,2.1501725796412607,0.051253599999999996,0.05203,0.133838,0.1348,0.17134695917999998,0.16072604,0.15793718777259827,0.16205979223747183,0.091,0.11,22,0.44,0.5263157894736842,1.0,1.0
Ames_mutagenicity,utopia_dist_E_min_ood_min_tanimoto,50,1.0,0.66,1.8820577164366374,0.0456316,0.04285,0.13338200000000003,0.1349,0.1637486492,0.15000066,0.18635499890985063,0.18531514842895067,0.1488,0.1731,18,0.36,0.42424242424242425,1.0,1.0
Ames_mutagenicity,utopia_dist_E_min_unc,50,1.0,0.78,2.213142662580865,0.07156080000000001,0.07526,0.133838,0.1346,0.17830505938000005,0.1722545,0.20682778624337136,0.21756150265526195,0.10565,0.1139,22,0.44,0.5384615384615384,1.0,1.0
Ames_mutagenicity,utopia_dist_E_max_ood,50,1.0,0.74,2.086152458276951,0.0573872,0.06143,0.13172000000000003,0.1329,0.17241970507999999,0.16295347,0.17088340649588332,0.1642987440980142,0.10394,0.1304,21,0.42,0.4594594594594595,1.0,1.0
Ames_mutagenicity,utopia_dist_E_min_unc_min_ood,50,1.0,0.78,2.2118874773139745,0.07927020000000001,0.0809,0.13309400000000002,0.134,0.17588274267999998,0.17037255,0.25212597086796157,0.2618354303724799,0.1273,0.1318,18,0.36,0.41025641025641024,1.0,1.0
Ames_mutagenicity,utopia_dist_E_min_unc_min_mcsf,50,1.0,0.78,2.2125148919271576,0.0563348,0.05826,0.13383800000000004,0.1346,0.17705438317999994,0.1656396,0.14058779261744672,0.14494520221288892,0.0901,0.10205,24,0.48,0.5641025641025641,1.0,1.0
Ames_mutagenicity,utopia_dist_E_min_ood_min_mcsf,50,1.0,0.68,1.9242741524704283,0.0650558,0.06586,0.13506400000000002,0.1378,0.17834839790000004,0.16994001,0.16538416596270397,0.16649348931126878,0.11414,0.1221,27,0.54,0.6176470588235294,1.0,1.0
Ames_mutagenicity,utopia_dist_E_min_ood_min_cats,50,1.0,0.6,1.6929067208396817,0.08587139999999999,0.0879,0.13057400000000002,0.1313,0.11971194373999999,0.12315746,0.3584451883578946,0.3697324788302675,0.12177,0.12177,10,0.2,0.23333333333333334,1.0,1.0
Ames_mutagenicity,utopia_dist_E_min_unc_min_cats,50,1.0,0.66,1.8631436314363143,0.07095399999999999,0.0728,0.132526,0.1344,0.14012220396000002,0.14373843,0.26911399801853825,0.26260445000574395,0.0986,0.09894,16,0.32,0.42424242424242425,1.0,1.0
Ames_mutagenicity,utopia_dist_E_min_scaffold_tanimoto,50,1.0,0.82,2.3286192991423866,0.0758002,0.07806,0.12980000000000003,0.1302,0.17546434378000003,0.17039047,0.22145523878454024,0.23098210397720031,0.11096,0.11127,16,0.32,0.36585365853658536,1.0,1.0
Ames_mutagenicity,utopia_dist_min_ood_min_scaffold_tanimoto,50,0.625,0.29411764705882354,0.28137310073157007,0.10527920000000002,0.12036,0.12980000000000003,0.1302,0.17763940179999999,0.16294053,0.31292877256276547,0.42612093888650354,0.2134,0.2627,6,0.12,0.2,1.0,1.0
Ames_mutagenicity,utopia_dist_E_min_unc_max_ood,50,1.0,0.8,2.260781099870005,0.06140779999999999,0.0649,0.13351800000000003,0.1343,0.17119522138,0.16143142,0.17727133670046086,0.18995874231709084,0.09283,0.1035,22,0.44,0.5,1.0,1.0
CHEMBL219_Ki,utopia_dist_E_min_tanimoto,50,1.0,0.42,0.8996272972625626,0.1331326,0.1327,0.351672,0.3738,0.24885128119999997,0.2490843,0.30277072895669127,0.3125625612007939,0.1615,0.1906,40,0.8,0.7619047619047619,1.0,1.0
CHEMBL219_Ki,utopia_dist_E_min_unc_min_scaffold_tanimoto,50,1.0,0.54,1.1660548477650614,0.16747599999999999,0.1865,0.337156,0.3584,0.260673639,0.25394773,0.3116184421199863,0.32869002269295894,0.192,0.2471,35,0.7,0.7037037037037037,1.0,1.0
CHEMBL219_Ki,utopia_dist_E,50,1.0,0.64,1.3729780752563607,0.18192719999999998,0.1924,0.37480199999999997,0.3713,0.2575215904,0.2555784,0.31670166602209054,0.3230792766894587,0.2128,0.2668,35,0.7,0.625,1.0,1.0
CHEMBL219_Ki,utopia_dist_min_ood_min_tanimoto,50,0.3125,0.7142857142857143,0.4267303917384996,0.1332468,0.12415,0.390904,0.4226,0.2445576732,0.27106786,0.3086338935148009,0.3213707582739841,0.252,0.4487,26,0.52,0.3,1.0,1.0
CHEMBL219_Ki,utopia_dist_E_min_ood,50,1.0,0.82,1.7501920942542475,0.2004434,0.2034,0.406894,0.4055,0.27012700079999996,0.2660857,0.3150454146746744,0.32178363661707005,0.2825,0.3184,25,0.5,0.43902439024390244,1.0,1.0
CHEMBL219_Ki,utopia_dist_E_max_unc,50,1.0,0.4897959183673469,1.021624382768602,0.16749940000000002,0.1704,0.37102199999999996,0.3928,0.267010433,0.27266797,0.3253349973289197,0.33748292210858405,0.1862,0.2065,32,0.64,0.625,1.0,1.0
CHEMBL219_Ki,utopia_dist_E_min_cats,50,1.0,0.58,1.2506468863205107,0.16862319999999997,0.1857,0.36997,0.3843,0.22507781999999998,0.22391148,0.3014107881075255,0.30205544425327996,0.2174,0.3044,33,0.66,0.5517241379310345,1.0,1.0
CHEMBL219_Ki,utopia_dist_E_min_ood_min_scaffold_tanimoto,50,1.0,0.66,1.4129131700633668,0.19238200000000003,0.2096,0.355716,0.375,0.2643611186,0.25904575,0.30052113996543633,0.3169397186795456,0.2644,0.361,29,0.58,0.5151515151515151,1.0,1.0
CHEMBL219_Ki,utopia_dist_E_min_mcsf,50,1.0,0.56,1.1994516792323509,0.17325319999999997,0.1921,0.35833000000000004,0.3752,0.25742691939999995,0.2415947,0.27599569476836633,0.2903373266042948,0.2072,0.3088,34,0.68,0.5714285714285714,1.0,1.0
CHEMBL219_Ki,utopia_dist_min_ood_min_cats,50,0.5142857142857142,0.9473684210526315,0.7764979940468487,0.18129739999999997,0.2238,0.38890399999999997,0.3958,0.23571988559999998,0.23775186,0.3032775486636509,0.3078642304077878,0.2659,0.6245,25,0.5,0.2777777777777778,1.0,1.0
CHEMBL219_Ki,utopia_dist_E_min_unc_min_tanimoto,50,1.0,0.4,0.8505209440782479,0.1408452,0.1383,0.35231999999999997,0.3662,0.251930236,0.24164057,0.29821566719214543,0.30405796763463366,0.1686,0.195,40,0.8,0.85,1.0,1.0
CHEMBL219_Ki,utopia_dist_E_min_ood_min_tanimoto,50,1.0,0.46938775510204084,0.9875907080595989,0.1424474,0.1451,0.3657040000000001,0.398,0.25529972939999995,0.2632505,0.29272993816070486,0.3069708091053203,0.1752,0.2186,37,0.74,0.6086956521739131,1.0,1.0
CHEMBL219_Ki,utopia_dist_E_min_unc,50,1.0,0.62,1.328818209095975,0.1809832,0.1924,0.378724,0.3752,0.2562236462,0.25242448,0.3104708781522718,0.31500337505966525,0.2153,0.288,33,0.66,0.5483870967741935,1.0,1.0
CHEMBL219_Ki,utopia_dist_E_max_ood,50,1.0,0.36,0.7771014117342313,0.1562344,0.153,0.35235,0.357,0.25889291719999996,0.24246666,0.31493641506541276,0.3048281591070656,0.182,0.229,38,0.76,0.8888888888888888,1.0,1.0
